"type.name","team.name","player.name","duration","possession_team.name","location.x","location.y","shot.statsbomb_xg","pass.length","pass.angle","pass.cross","pass.switch","pass.end_location.x","pass.end_location.y","pass.recipient.name","pass.outcome.name","carry.end_location.x","carry.end_location.y"
"Pass","Barcelona","Oleguer Presas Renom",1.374742,"Barcelona",54.9,15,NA,34.84652,-1.6224744,NA,NA,53.1,49.8,"Carles Puyol i Saforcada",NA,NA,NA
"Ball Receipt*","Barcelona","Carles Puyol i Saforcada",NA,"Barcelona",53.1,49.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Carles Puyol i Saforcada",1.572175,"Barcelona",53.1,49.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.1,46
"Pass","Barcelona","Carles Puyol i Saforcada",1.78662,"Barcelona",64.1,46,NA,20.390194,-0.37139916,NA,NA,83.1,53.4,"Ronaldo de Assis Moreira",NA,NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",83.1,53.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ronaldo de Assis Moreira",1.58058,"Barcelona",83.1,53.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5,54
"Pressure","Málaga","Alexis Ruano Delgado",1.3093,"Barcelona",36.2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Ronaldo de Assis Moreira",1.00544,"Barcelona",81.5,54,NA,15.435349,1.1361262,NA,NA,88,40,"Xavier Hernández Creus",NA,NA,NA
"Ball Receipt*","Barcelona","Xavier Hernández Creus",NA,"Barcelona",88,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Xavier Hernández Creus",0.07996,"Barcelona",88,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,40
"Pass","Barcelona","Xavier Hernández Creus",1.82707,"Barcelona",88,40,NA,25.837376,-0.73885643,NA,NA,107.1,57.4,"Giovanni van Bronckhorst",NA,NA,NA
"Ball Receipt*","Barcelona","Giovanni van Bronckhorst",NA,"Barcelona",107.1,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Giovanni van Bronckhorst",0.068001,"Barcelona",107.1,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.1,57.4
"Pass","Barcelona","Giovanni van Bronckhorst",1.192829,"Barcelona",107.1,57.4,NA,14.166157,1.3429393,NA,NA,110.3,43.6,"Xavier Hernández Creus","Incomplete",NA,NA
"Ball Receipt*","Barcelona","Xavier Hernández Creus",NA,"Barcelona",109.4,46.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clearance","Málaga","Carlos Manuel de Oliveira Magalhães",0,"Barcelona",10.7,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Anderson Luís de Souza",1.9614,"Barcelona",120,79,NA,28.214357,1.720212,NA,NA,115.8,51.1,NA,"Incomplete",NA,NA
"Block","Barcelona","Rafael Márquez Álvarez",0,"Barcelona",114.1,52.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clearance","Málaga","Juan Jesús Gutiérrez Robles",0,"Barcelona",5.2,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Málaga","Juan Jesús Calatayud Sánchez",2.9904,"Málaga",6,36,NA,57.869682,-0.14043078,NA,NA,63.3,44.1,"Miguel Ángel Lozano Ayala",NA,NA,NA
"Ball Receipt*","Málaga","Miguel Ángel Lozano Ayala",NA,"Málaga",63.3,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Málaga","Miguel Ángel Lozano Ayala",1.4717,"Málaga",63.3,44.7,NA,11.92057,0.058755822,NA,NA,75.2,44,NA,"Incomplete",NA,NA
"Duel","Málaga","Márcio Amoroso dos Santos",0,"Málaga",75.2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clearance","Barcelona","Oleguer Presas Renom",0,"Málaga",45.8,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Recovery","Barcelona","Ronaldo de Assis Moreira",0,"Barcelona",68.5,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ronaldo de Assis Moreira",2.465333,"Barcelona",68.5,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.4,52.1
"Pressure","Málaga","Alexis Ruano Delgado",1.2908,"Barcelona",49.1,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foul Committed","Málaga","Alexis Ruano Delgado",0,"Barcelona",44.6,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foul Won","Barcelona","Ronaldo de Assis Moreira",0,"Barcelona",76.4,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Rafael Márquez Álvarez",1.518806,"Barcelona",76.4,52.1,NA,19.505896,2.06196,NA,NA,67.2,34.9,"Oleguer Presas Renom",NA,NA,NA
"Ball Receipt*","Barcelona","Oleguer Presas Renom",NA,"Barcelona",67.2,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Oleguer Presas Renom",0.557426,"Barcelona",67.2,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2,34.9
"Pass","Barcelona","Oleguer Presas Renom",1.594833,"Barcelona",67.2,34.9,NA,16.337074,0.9946777,NA,NA,76.1,21.2,"Andrés Iniesta Luján",NA,NA,NA
"Ball Receipt*","Barcelona","Andrés Iniesta Luján",NA,"Barcelona",76.1,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",2.756786,"Barcelona",76.1,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.2,19.9
"Pass","Barcelona","Andrés Iniesta Luján",0.37637,"Barcelona",81.2,19.9,NA,9.035485,-2.0542433,NA,NA,77,27.9,"Anderson Luís de Souza",NA,NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Barcelona",77,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Anderson Luís de Souza",0.348579,"Barcelona",77,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.2,30.3
"Pass","Barcelona","Anderson Luís de Souza",1.121407,"Barcelona",76.2,30.3,NA,11.269872,-0.8544705,NA,NA,83.6,38.8,"Rafael Márquez Álvarez",NA,NA,NA
"Ball Receipt*","Barcelona","Rafael Márquez Álvarez",NA,"Barcelona",83.6,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Rafael Márquez Álvarez",0.899593,"Barcelona",83.6,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.1,36.6
"Pressure","Málaga","Miguel Ángel Lozano Ayala",0.6053,"Barcelona",34.5,40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shot","Barcelona","Rafael Márquez Álvarez",1.4771,"Barcelona",89.1,36.6,0.021736097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goal Keeper","Málaga","Juan Jesús Calatayud Sánchez",0,"Málaga",1.2,41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Málaga","Juan Jesús Calatayud Sánchez",2.6128,"Málaga",29.6,35.8,NA,54.901546,-0.30907843,NA,NA,81.9,52.5,NA,"Incomplete",NA,NA
"Pass","Barcelona","Juliano Haus Belletti",1.6675,"Málaga",39.1,26.5,NA,18.221416,-0.51029676,NA,NA,55,35.4,"Xavier Hernández Creus","Incomplete",NA,NA
"Ball Receipt*","Barcelona","Xavier Hernández Creus",NA,"Málaga",67.7,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Recovery","Málaga","Juan Jesús Gutiérrez Robles",0,"Málaga",66,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Málaga","Juan Jesús Gutiérrez Robles",0.7723,"Málaga",66,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,40.4
"Pass","Málaga","Juan Jesús Gutiérrez Robles",1.372478,"Málaga",65,40.4,NA,13.448049,-1.2137663,NA,NA,69.7,53,"Juan Antonio Rodríguez Villamuela",NA,NA,NA
"Ball Receipt*","Málaga","Juan Antonio Rodríguez Villamuela",NA,"Málaga",69.7,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Málaga","Juan Antonio Rodríguez Villamuela",1.246622,"Málaga",69.7,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.6,56.1
"Pass","Málaga","Juan Antonio Rodríguez Villamuela",1.8099,"Málaga",65.6,56.1,NA,21.647402,-1.1216105,NA,NA,75,75.6,"Sérgio Paulo Barbosa Valente",NA,NA,NA
"Ball Receipt*","Málaga","Sérgio Paulo Barbosa Valente",NA,"Málaga",75,75.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Málaga","Sérgio Paulo Barbosa Valente",2.715,"Málaga",75,75.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,75.6
"Pass","Málaga","Sérgio Paulo Barbosa Valente",0.702466,"Málaga",75,75.6,NA,12.525574,0.06391283,NA,NA,87.5,74.8,"Juan Antonio Rodríguez Villamuela","Incomplete",NA,NA
"Ball Receipt*","Málaga","Juan Antonio Rodríguez Villamuela",NA,"Málaga",90,75.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Recovery","Barcelona","Juliano Haus Belletti",0,"Málaga",33.5,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Substitution","Málaga","Juan Jesús Gutiérrez Robles",0,"Málaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Málaga","Raúl Iznata Zabala",0.764,"Málaga",80.7,79,NA,20.364676,0.7853982,NA,NA,95.1,64.6,NA,"Incomplete",NA,NA
"Pass","Barcelona","Xavier Hernández Creus",2.0037,"Málaga",25.9,14.4,NA,5.115662,-1.4925252,NA,NA,26.3,19.5,NA,"Incomplete",NA,NA
"Duel","Barcelona","Rafael Márquez Álvarez",0,"Málaga",26.3,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Málaga","Francisco Esteban Granados",1.232,"Málaga",94.7,59.5,NA,10.046392,1.1828964,NA,NA,98.5,50.2,"Paulo César Wanchope Watson","Incomplete",NA,NA
"Ball Receipt*","Málaga","Paulo César Wanchope Watson",NA,"Málaga",96.2,48.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clearance","Barcelona","Oleguer Presas Renom",0,"Málaga",22.5,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Recovery","Málaga","Miguel Ángel Lozano Ayala",0,"Málaga",77.3,51.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Málaga","Miguel Ángel Lozano Ayala",0.501861,"Málaga",77.3,51.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.8,51.9
"Pass","Málaga","Miguel Ángel Lozano Ayala",3.313206,"Málaga",75.8,51.9,NA,40.623394,-0.7436107,NA,NA,105.7,79.4,NA,"Out",NA,NA
"Pass","Barcelona","Juliano Haus Belletti",1.628576,"Barcelona",16,0,NA,23.546762,-0.14490005,NA,NA,39.3,3.40000000000001,"Andrés Iniesta Luján",NA,NA,NA
"Ball Receipt*","Barcelona","Andrés Iniesta Luján",NA,"Barcelona",39.3,3.40000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",0.040000003,"Barcelona",39.3,3.40000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1,3.40000000000001
"Pass","Barcelona","Andrés Iniesta Luján",1.592614,"Barcelona",39.1,3.40000000000001,NA,12.776933,-1.0370882,NA,NA,45.6,14.4,"Rafael Márquez Álvarez",NA,NA,NA
"Ball Receipt*","Barcelona","Rafael Márquez Álvarez",NA,"Barcelona",45.6,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Rafael Márquez Álvarez",0.188774,"Barcelona",45.6,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.6,14.4
"Pass","Barcelona","Rafael Márquez Álvarez",0.814097,"Barcelona",45.6,14.4,NA,6.8264194,0.088007376,NA,NA,52.4,13.8,"Samuel Eto""o Fils",NA,NA,NA
"Ball Receipt*","Barcelona","Samuel Eto""o Fils",NA,"Barcelona",52.4,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Samuel Eto""o Fils",0.040015,"Barcelona",52.4,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4,13.8
"Pass","Barcelona","Samuel Eto""o Fils",1.161156,"Barcelona",52.4,13.8,NA,10.638139,1.4860938,NA,NA,53.3,3.2,"Andrés Iniesta Luján",NA,NA,NA
"Ball Receipt*","Barcelona","Andrés Iniesta Luján",NA,"Barcelona",53.3,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",2.461784,"Barcelona",53.3,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8,15
"Dribbled Past","Málaga","Juan Antonio Rodríguez Villamuela",0,"Barcelona",62.2,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dribble","Barcelona","Andrés Iniesta Luján",0,"Barcelona",58.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",2.02134,"Barcelona",58.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.8,27.7
"Pass","Barcelona","Andrés Iniesta Luján",0.139661,"Barcelona",65.8,27.7,NA,15.719097,-0.30364388,NA,NA,80.8,32.4,"Anderson Luís de Souza",NA,NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Barcelona",80.8,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Anderson Luís de Souza",0.323032,"Barcelona",80.8,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.1,32.2
"Foul Committed","Málaga","Carlos Manuel de Oliveira Magalhães",0,"Barcelona",38.9,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foul Won","Barcelona","Anderson Luís de Souza",0,"Barcelona",82.1,32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Anderson Luís de Souza",1.399408,"Barcelona",80.6,33,NA,14.080128,1.4640607,NA,NA,82.1,19,"Xavier Hernández Creus",NA,NA,NA
"Ball Receipt*","Barcelona","Xavier Hernández Creus",NA,"Barcelona",82.1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Xavier Hernández Creus",5.95951,"Barcelona",82.1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.8,20.5
"Pass","Barcelona","Xavier Hernández Creus",1.239315,"Barcelona",66.8,20.5,NA,19.018412,-2.6426656,NA,NA,50.1,29.6,"Carles Puyol i Saforcada",NA,NA,NA
"Ball Receipt*","Barcelona","Carles Puyol i Saforcada",NA,"Barcelona",50.1,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Carles Puyol i Saforcada",0.94846,"Barcelona",50.1,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.3,30.9
"Pass","Barcelona","Carles Puyol i Saforcada",1.337035,"Barcelona",50.3,30.9,NA,18.701069,-1.8028055,NA,NA,46,49.1,"Oleguer Presas Renom",NA,NA,NA
"Ball Receipt*","Barcelona","Oleguer Presas Renom",NA,"Barcelona",46,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Oleguer Presas Renom",1.606443,"Barcelona",46,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8,53.4
"Pass","Barcelona","Oleguer Presas Renom",2.6438,"Barcelona",40.8,53.4,NA,20.255617,3.0674713,NA,NA,20.6,51.9,"Víctor Valdés Arribas",NA,NA,NA
"Ball Receipt*","Barcelona","Víctor Valdés Arribas",NA,"Barcelona",20.6,51.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Víctor Valdés Arribas",1.696351,"Barcelona",20.6,51.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,51.1
"Pressure","Málaga","Paulo César Wanchope Watson",0.6153,"Barcelona",95.3,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Víctor Valdés Arribas",3.674771,"Barcelona",21.3,51.1,NA,66.4335,0.7523963,NA,TRUE,69.8,5.7,NA,"Incomplete",NA,NA
"Ball Recovery","Málaga","Raúl Iznata Zabala",0,"Barcelona",51.2,73.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Málaga","Raúl Iznata Zabala",4.8419,"Barcelona",51.2,73.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,75.2
"Miscontrol","Málaga","Raúl Iznata Zabala",0,"Barcelona",75,75.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Juliano Haus Belletti",2.239198,"Barcelona",46.7,0,NA,28.047104,-1.9738154,NA,NA,35.7,25.8,"Carles Puyol i Saforcada",NA,NA,NA
"Ball Receipt*","Barcelona","Carles Puyol i Saforcada",NA,"Barcelona",35.7,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Carles Puyol i Saforcada",0.424638,"Barcelona",35.7,25.8,NA,16.012495,-0.4804058,NA,NA,49.9,33.2,"Rafael Márquez Álvarez",NA,NA,NA
"Ball Receipt*","Barcelona","Rafael Márquez Álvarez",NA,"Barcelona",49.9,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Rafael Márquez Álvarez",0.039968003,"Barcelona",49.9,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9,33.2
"Pass","Barcelona","Rafael Márquez Álvarez",0.895109,"Barcelona",49.9,33.2,NA,11.806778,2.6855206,NA,NA,39.3,28,"Carles Puyol i Saforcada",NA,NA,NA
"Ball Receipt*","Barcelona","Carles Puyol i Saforcada",NA,"Barcelona",39.3,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Carles Puyol i Saforcada",1.128991,"Barcelona",39.3,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3,28
"Pass","Barcelona","Carles Puyol i Saforcada",2.119423,"Barcelona",39.3,28,NA,24.110165,-1.5998338,NA,NA,38.6,52.1,"Giovanni van Bronckhorst",NA,NA,NA
"Ball Receipt*","Barcelona","Giovanni van Bronckhorst",NA,"Barcelona",38.6,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Giovanni van Bronckhorst",3.075777,"Barcelona",38.6,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9,53.8
"Pass","Barcelona","Giovanni van Bronckhorst",1.664691,"Barcelona",39.9,53.8,NA,20.315758,1.6101848,NA,NA,39.1,33.5,"Carles Puyol i Saforcada",NA,NA,NA
"Ball Receipt*","Barcelona","Carles Puyol i Saforcada",NA,"Barcelona",39.1,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Carles Puyol i Saforcada",2.563682,"Barcelona",39.1,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9,26.3
"Pass","Barcelona","Carles Puyol i Saforcada",3.461827,"Barcelona",46.9,26.3,NA,53.521023,-0.61547107,NA,NA,90.6,57.2,"Ronaldo de Assis Moreira","Incomplete",NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",90.3,58.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Málaga","Alexis Ruano Delgado",0.9982,"Málaga",30.4,21.8,NA,9.124144,-0.47835243,NA,NA,38.5,26,"Miguel Ángel Lozano Ayala",NA,NA,NA
"Ball Receipt*","Málaga","Miguel Ángel Lozano Ayala",NA,"Málaga",38.5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Málaga","Miguel Ángel Lozano Ayala",0.8288,"Málaga",38.5,26,NA,12.477981,1.7398976,NA,NA,36.4,13.7,"Francisco Esteban Granados",NA,NA,NA
"Ball Receipt*","Málaga","Francisco Esteban Granados",NA,"Málaga",36.4,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Málaga","Francisco Esteban Granados",5.2243,"Málaga",36.4,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1,6.5
"Pressure","Barcelona","Giovanni van Bronckhorst",1.616339,"Málaga",82.3,66.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Málaga","Francisco Esteban Granados",0.600869,"Málaga",39.1,6.5,NA,7.694154,2.9849908,NA,NA,31.5,5.3,NA,"Incomplete",NA,NA
"Ball Recovery","Barcelona","Ronaldo de Assis Moreira",0,"Barcelona",89.5,73.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ronaldo de Assis Moreira",1.571331,"Barcelona",89.5,73.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5,73.7
"Pass","Barcelona","Ronaldo de Assis Moreira",1.372857,"Barcelona",89.5,73.7,NA,28.614157,1.6022545,NA,NA,88.6,45.1,"Andrés Iniesta Luján",NA,NA,NA
"Ball Receipt*","Barcelona","Andrés Iniesta Luján",NA,"Barcelona",88.6,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",0.040043,"Barcelona",88.6,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.6,45.1
"Pass","Barcelona","Andrés Iniesta Luján",1.1774,"Barcelona",88.6,45.1,NA,10.9877205,-0.7145492,NA,NA,96.9,52.3,"Anderson Luís de Souza","Incomplete",NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Barcelona",98.8,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clearance","Málaga","Carlos Manuel de Oliveira Magalhães",0,"Barcelona",24.1,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Recovery","Barcelona","Anderson Luís de Souza",0,"Barcelona",80,52.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Anderson Luís de Souza",2.575754,"Barcelona",80,52.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.1,47.4
"Foul Committed","Málaga","Miguel Ángel Lozano Ayala",0,"Barcelona",41.9,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foul Won","Barcelona","Anderson Luís de Souza",0,"Barcelona",79.1,47.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Rafael Márquez Álvarez",1.132423,"Barcelona",75.9,45.1,NA,7.2498274,-1.1441689,NA,NA,78.9,51.7,"Anderson Luís de Souza",NA,NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Barcelona",78.9,51.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Anderson Luís de Souza",0.535167,"Barcelona",78.9,51.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9,51.7
"Pass","Barcelona","Anderson Luís de Souza",1.437953,"Barcelona",78.9,51.7,NA,23.215727,-1.3049221,NA,NA,85,74.1,"Ronaldo de Assis Moreira",NA,NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",85,74.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ronaldo de Assis Moreira",0.052757002,"Barcelona",85,74.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.3,74.8
"Pass","Barcelona","Ronaldo de Assis Moreira",1.186616,"Barcelona",85.3,74.8,NA,9.347727,2.6635919,NA,NA,77,70.5,"Giovanni van Bronckhorst",NA,NA,NA
"Ball Receipt*","Barcelona","Giovanni van Bronckhorst",NA,"Barcelona",77,70.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Giovanni van Bronckhorst",1.623239,"Barcelona",77,70.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.1,67.4
"Pass","Barcelona","Giovanni van Bronckhorst",0.988295,"Barcelona",76.1,67.4,NA,9.689685,-0.76350385,NA,NA,83.1,74.1,"Ronaldo de Assis Moreira",NA,NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",83.1,74.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ronaldo de Assis Moreira",0.33725,"Barcelona",83.1,74.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.4,72.2
"Pass","Barcelona","Ronaldo de Assis Moreira",0.873975,"Barcelona",81.4,72.2,NA,15.29477,1.1100727,NA,NA,88.2,58.5,"Anderson Luís de Souza",NA,NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Barcelona",88.2,58.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Anderson Luís de Souza",1.857625,"Barcelona",88.2,58.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.2,65.2
"Pressure","Málaga","Francisco Esteban Granados",0.633597,"Barcelona",38.9,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Anderson Luís de Souza",0.804027,"Barcelona",84.2,65.2,NA,4.5343137,-2.2937758,NA,NA,81.2,68.6,"Ronaldo de Assis Moreira","Incomplete",NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",80.8,76.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Block","Málaga","Miguel Ángel Lozano Ayala",0,"Barcelona",39.8,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Giovanni van Bronckhorst",5.197194,"Barcelona",82.9,79,NA,38.91542,0.2705342,NA,NA,120.4,68.6,"Rafael Márquez Álvarez","Out",NA,NA
"Ball Receipt*","Barcelona","Rafael Márquez Álvarez",NA,"Barcelona",117.5,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Málaga","Juan Jesús Calatayud Sánchez",1.4491,"Málaga",6,36,NA,59.418938,-0.02524716,NA,NA,65.4,37.5,"Paulo César Wanchope Watson",NA,NA,NA
"Ball Receipt*","Málaga","Paulo César Wanchope Watson",NA,"Málaga",65.4,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duel","Barcelona","Rafael Márquez Álvarez",0,"Málaga",55.6,41.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Málaga","Paulo César Wanchope Watson",2.3535,"Málaga",65.4,37.5,NA,22.190313,-0.13106255,NA,NA,87.4,40.4,"Márcio Amoroso dos Santos","Incomplete",NA,NA
